time,ax,ay,az,fx,fy,fz,tx,ty,tz,
0.00042299999999999998,-9.7477187929730285,-0.70899218051318758,-0.17264216564038939,-9.2667796184519524,0.11832657515764233,0.15888254727125251,-0.0067698015845418236,-0.4045378662467003,0.0083072477833032732,
0.0018600000000000001,-9.7477187929730285,-0.70899218051318758,-0.17264216564038939,-9.266313618451953,0.10748557515764234,0.18088254727125097,-0.006899801584541787,-0.40376786624670036,0.0078082477833032737,
0.002637,-9.7477187929730285,-0.70899218051318758,-0.17264216564038939,-9.266313618451953,0.10748557515764234,0.18088254727125097,-0.006899801584541787,-0.40376786624670036,0.0078082477833032737,
0.0032910000000000001,-9.7477187929730285,-0.70899218051318758,-0.17264216564038939,-9.2507966184519521,0.10648457515764231,0.17518254727125182,-0.0064908015845417943,-0.40344786624670026,0.0089792477833032514,
0.0047070000000000002,-9.7477187929730285,-0.70899218051318758,-0.17264216564038939,-9.2581186184519524,0.11257857515764236,0.17478254727125098,-0.0072878015845417865,-0.40411786624670021,0.0088472477833032581,
0.0061440000000000002,-9.7477187929730285,-0.70899218051318758,-0.17264216564038939,-9.2763486184519532,0.11256257515764234,0.15938254727125134,-0.0059458015845417767,-0.40366786624670037,0.0084562477833032557,
0.0065830000000000003,-9.7477187929730285,-0.70899218051318758,-0.12474189764038937,-9.2763486184519532,0.11256257515764234,0.15938254727125134,-0.0059458015845417767,-0.40366786624670037,0.0084562477833032557,
0.0076,-9.7477187929730285,-0.70899218051318758,-0.12474189764038937,-9.303917618451953,0.099484575157642419,0.15928254727125157,-0.0071648015845418023,-0.40596786624670034,0.0083282477833032664,
0.0090209999999999995,-9.7477187929730285,-0.70899218051318758,-0.12474189764038937,-9.2882156184519538,0.097288575157642332,0.167482547271252,-0.0065508015845417988,-0.40476786624670025,0.0087292477833032511,
0.010447,-9.7477187929730285,-0.70899218051318758,-0.12474189764038937,-9.2835676184519524,0.10529357515764237,0.15218254727125213,-0.0069028015845418178,-0.40533786624670021,0.0087032477833032529,
0.010529,-9.661498702973029,-0.67067235851318752,-0.13671696464038938,-9.2835676184519524,0.10529357515764237,0.15218254727125213,-0.0069028015845418178,-0.40533786624670021,0.0087032477833032529,
0.011906,-9.661498702973029,-0.67067235851318752,-0.13671696464038938,-9.2755366184519534,0.1073795751576424,0.19748254727125136,-0.0066638015845417731,-0.40353786624670018,0.0086292477833032621,
