time,ax,ay,az,fx,fy,fz,tx,ty,tz,
0.0039459999999999999,-0.00034293926836668912,-1.0723943587473723,0.0099619383002124192,3.5323215186719177e-06,-0.96164431618990409,-3.4747286405753032e-06,0.04221503131855401,1.5603733929858782e-07,-0.00026918847734549588,
0.0014369999999999999,-0.00033915042714172203,-2.1038739705765597,0.0099582112343014045,-6.2086576483618845e-05,-1.9243959934075128,1.5083606982388757e-05,0.083410211464390663,0.00023072944906241938,-0.00052223926167082463,
0.0028679999999999999,-0.00033536158591675495,-3.135353582405747,0.0099544841683903897,-0.00027380125836975718,-2.8874978439597543,4.0249463150954431e-05,0.12433605788183749,0.0006572502100550806,-0.00077105244466121566,
0.0042839999999999996,-0.00033157274469178787,-4.1668331942349344,0.009950757102479375,-0.0006830181796927292,-3.850971832715794,7.2250020232625574e-05,0.1649961975273925,0.0013351655589416854,-0.0010156951107189276,
0.0057210000000000004,-0.00032778390346682078,-5.1983128060641217,0.0099470300365683603,-0.0013419374623510674,-4.8148493026809565,0.0001114534170805907,0.20538749393850389,0.0023227821711674953,-0.0012561271838263577,
0.0071770000000000002,-0.0003239950622418537,-6.2297924178933091,0.0099433029706573455,-0.0023028461768075359,-5.7791634515109358,0.00015821126672593746,0.2455072565469108,0.0036794949760386129,-0.0014923153554748279,
0.0085979999999999997,-0.00032020622101688661,-7.2612720297224964,0.0099395759047463308,-0.0036124254585394771,-6.7439367148287932,0.00021261628333665161,0.28536303204971281,0.0054582732401619316,-0.0017243869635210122,
0.0078919999999999997,-0.0017490460623282912,-9.3324074384163378,0.049112800148906642,-0.0036053608155021334,-8.6672253472086016,0.0002056092331774044,0.36979309468368815,0.0054585853309622153,-0.0022627639182120039,
0.011826,-0.0034907157925077783,-11.356736996738185,0.092425220196764413,-0.0035982961724647898,-10.59051397958841,0.0001986021830181572,0.4542231573176635,0.0054588974217624989,-0.0028011408729029957,
0.015767,-0.00552942117377077,-13.319140596524393,0.13802884231438498,-0.0035912315294274462,-12.513802611968218,0.00019159513285890999,0.53865321995163884,0.0054592095125627826,-0.0033395178275939874,
0.010024,-0.0055218434913208358,-15.382099820182768,0.13802132640724898,-0.010315886396085277,-14.445261383292953,0.00032891895345232657,0.61829193757746215,0.013189132275939642,-0.0038031974140715291,
0.011483,-0.0055142658088709016,-17.445059043841141,0.13801381050011299,-0.018378530168988876,-16.377842668321698,0.00047940440791122818,0.697681329356168,0.022441940751173915,-0.0042631214351347164,
0.012923,-0.0055066881264209675,-19.508018267499516,0.138006294592977,-0.027872072382415854,-18.311659605667284,0.00064342177024439098,0.77682903927481517,0.033328470051629221,-0.0047194055032951368,
0.014359,-0.0054991104439710333,-21.57097749115789,0.13799877868584101,-0.038892463215290239,-20.246839916360344,0.00082141501933078007,0.85574027647718265,0.045964054141183167,-0.0051721236811555884,
0.015764,-0.0054915327615210991,-23.633936714816265,0.13799126277870502,-0.051523729908576066,-22.183510974497402,0.0010136434159153996,0.93442556227589046,0.060451715012703439,-0.0056214284464076534,
0.017208000000000001,-0.005483955079071165,-25.69689593847464,0.13798374687156903,-0.065877417410587891,-24.121838958422288,0.0012208069160309736,1.0128829916062312,0.076926250894326517,-0.006067276073366666,
0.018616000000000001,-0.0054763773966212308,-27.759855162133015,0.13797623096443304,-0.082032590789349491,-26.061971827124182,0.0014431037233761236,1.0911247961028669,0.09548747289679943,-0.0065098370713748766,
0.019698,-0.0086196023296974279,-28.975700079875455,0.20113049002344513,-0.082025526146312144,-27.985260459503991,0.0014363272466745693,1.175554858749384,0.095487784923056443,-0.0070482140260658688,
0.023673,-0.011965912677213225,-30.083912629308806,0.25754032688850198,-0.082018461503274798,-29.908549091883799,0.001429550769973015,1.2599849213959011,0.095488096949313456,-0.0075865909807568601,
