time,ax,ay,az,fx,fy,fz,tx,ty,tz,
0.0018600000000000001,3.7888412249670894e-06,-1.0314796118291873,-3.7270659110146384e-06,1.281882503218458e-05,-0.96192786748215953,1.8947959975780248e-06,0.041942415683542303,3.2985955866286212e-05,-0.00026420149478101318,
0.0032910000000000001,7.5776824499341787e-06,-2.0629592236583747,-7.4541318220292768e-06,-2.0354523400278334e-05,-1.9241603734497785,1.1049640857209614e-05,0.083615016389899641,0.00015519675780686717,-0.00052389036376011887,
0.0047070000000000002,1.1366523674901268e-05,-3.094438835487562,-1.1181197733043914e-05,-0.0001553714752568731,-2.8867192658292327,2.6675058016254416e-05,0.12502031758304866,0.00042279503429263683,-0.00077894067981985166,
0.0061440000000000002,1.5155364899868357e-05,-4.1259184473167494,-1.4908263644058554e-05,-0.00044156245768100193,-3.8496306624821024,4.8331585088824512e-05,0.1661533474165367,0.00089312457687522003,-0.0010310321248309063,
0.0065830000000000003,-0.0080785680424538282,-4.9791317828933588,-0.047893937399978152,-0.00043803013616233001,-4.8112749786720066,4.4856856448249206e-05,0.2083683787350907,0.00089328061421451864,-0.0013002206021764022,
0.0076,-0.0080747792012288606,-6.0106113947225461,-0.047897664465889167,-0.0014304478019583225,-5.7755767207771331,9.2193212766120887e-05,0.24847961113656319,0.0022439645748625683,-0.0015363223669605033,
0.0090209999999999995,-0.0080709903600038931,-7.0420910065517335,-0.047901391531800182,-0.0027705425623656011,-6.7403283366481919,0.00014952306198675241,0.28832971910032063,0.0040154070617194459,-0.0017663354139546032,
0.010447,-0.0080634126775539581,-9.1050502302101073,-0.047908907438936166,-0.0047844748173944789,-8.6673339403833669,0.00021320398558128512,0.37013559457588652,0.0065436153971918549,-0.0022656743297055364,
0.010529,-0.021861782967437751,-10.492477126346117,-0.1348295976790026,-0.0047774101743571348,-10.590622572763175,0.00020619693542203791,0.45456565720986186,0.0065439274879921386,-0.0028040512843965281,
0.011906,-0.021854205284987816,-12.555436350004491,-0.13483711358613859,-0.0090624350950030338,-12.519730330214689,0.00030519865537445708,0.53538233308843386,0.011582397007818835,-0.0032708657416833245,
0.013346,-0.021846627602537881,-14.618395573662866,-0.13484462949327458,-0.01442017291139646,-14.449739084100672,0.00041727995388250949,0.61593635093904364,0.017812482119488687,-0.0037357120267739134,
0.014463,-0.041003293095917145,-15.37173228578127,-0.25344957879415442,-0.014413108268359117,-16.373027716480479,0.00041027290372326229,0.70036641357301899,0.01781279421028897,-0.0042740889814649047,
0.014782,-0.040995715413467214,-17.434691509439645,-0.25345709470129041,-0.023145124708773009,-18.30578619251526,0.00056018736437545209,0.7799508192181166,0.027723481674216947,-0.0047249591637862354,
0.016187,-0.040988137731017282,-19.49765073309802,-0.2534646106084264,-0.033314742028752155,-20.23980439192297,0.00072992339313279503,0.85930414350158535,0.039273468551780107,-0.0051715188943212073,
0.017631000000000001,-0.040980560048567351,-21.560609956756394,-0.25347212651556239,-0.045041310963130771,-22.175169844414246,0.00090904520779093011,0.9384172663051058,0.052582398947916123,-0.0056184645444048234,
0.018404,-0.065174230147141382,-21.310826148408726,-0.40780598553672009,-0.045034246320093424,-24.098458476794054,0.00090203815763168285,1.0228473289390811,0.052582711038716409,-0.0061568414990958147,
0.019039,-0.065166652464691444,-23.3737853720671,-0.40781350144385609,-0.061513686572349728,-26.037665935499227,0.0011283876477397774,1.101027368072568,0.071075901867777236,-0.0065879660251309865,
0.020483000000000001,-0.065159074782241505,-25.436744595725475,-0.40782077003312556,-0.079915800097716469,-27.978794176551954,0.0013792363330533174,1.1789976437035996,0.091788930275894784,-0.0070154069827452195,
0.021916000000000001,-0.065151497099791567,-27.49970381938385,-0.40782803862239503,-0.10030509266148706,-29.922070897866217,0.0016487318352184977,1.2567599124139104,0.11483842294250923,-0.00744473343141669,
0.022335000000000001,-0.092123126921038051,-26.226404169633422,-0.59414827579403384,-0.10029802801844971,-31.845359530246025,0.0016419553585169434,1.3411899750604275,0.11483873496876625,-0.0079831103861076821,
0.023328999999999999,-0.092115549238588113,-28.289363393291797,-0.59415554438330331,-0.12677681697846147,-33.793853543290794,0.0019575791457547148,1.4180635920857598,0.14459544626448168,-0.0083448138519550338,
0.024771999999999999,-0.092107971556138174,-30.352322616950172,-0.59416281297257278,-0.15562678933151897,-35.745320091207482,0.0022946410861519628,1.4947427514750549,0.17717612790631723,-0.0087359379367853811,
0.026239999999999999,-0.092100393873688235,-32.415281840608543,-0.59417008156184226,-0.18696451992160129,-37.699955162243718,0.0026578783279430254,1.5712741622336017,0.2126908160358843,-0.0091305351164839288,
0.02631,-0.12546716541372896,-30.167000656356876,-0.81097569815858916,-0.18695745527856394,-39.623243794623527,0.0026511018512414709,1.6557042248801188,0.2126911280621413,-0.0096689120711749201,
0.027675000000000002,-0.12545958773127902,-32.229959880015251,-0.81098296674785864,-0.22580765108929912,-41.585011478267198,0.0030689738109653652,1.7314236035853052,0.25652003941189072,-0.010064665010542581,
0.029064,-0.12545201004882908,-34.292919103673626,-0.81099023533712811,-0.26741533541708951,-43.55110005518474,0.003511180911969421,1.8070047723494511,0.30373188929196038,-0.010432870307705084,
0.030227,-0.15999487434576742,-31.620492351485517,-1.0469086203170737,-0.26740827077405216,-45.474388687564549,0.0035044044352678665,1.8914348349959682,0.30373220131821738,-0.010971247262396075,
0.030506999999999999,-0.15998729666331749,-33.683451575143891,-1.046915888906343,-0.3175019185960079,-47.449409915207646,0.0040094674640680263,1.9662503795082906,0.36044186766727693,-0.011351327005942003,
0.031935999999999999,-0.15997971898086755,-35.746410798802266,-1.0469231574956124,-0.37072057612476722,-49.430144281140215,0.0045325351641680384,2.0409874067196268,0.42106578815906459,-0.011700934945801222,
0.033371999999999999,-0.15997214129841761,-37.809370022460641,-1.0469304260848817,-0.42721254921665419,-51.417008683264719,0.0050743144037458049,2.1156844233044829,0.48574370278934359,-0.012067404307073128,
0.034148999999999999,-0.19056440389418836,-34.368397573771688,-1.3056432704787879,-0.42720548457361684,-53.340297315644527,0.0050675379270442508,2.200114485951,0.48574401481560059,-0.012605781261764119,
0.034789,-0.19055682621173842,-36.431356797430062,-1.3056505390680573,-0.49351031014118973,-55.339094644792702,0.0056530961556961927,2.2741989659671002,0.56158162734403005,-0.012876452046753837,
0.036228000000000003,-0.19054924852928848,-38.494316021088437,-1.3056578076573266,-0.56342698165149707,-57.345927964870292,0.0062855658238844866,2.348259331980143,0.64199744891231691,-0.013239125799067367,
0.037664000000000003,-0.19054167084683854,-40.557275244746812,-1.305665076246596,-0.63703065226877409,-59.361421856531166,0.0069584944410597434,2.4223478801658773,0.72719887030483699,-0.013578467039156323,
0.038102999999999998,-0.22286048049288448,-36.490196955914122,-1.5821484300361537,-0.63702358762573674,-61.284710488910974,0.0069517179643581893,2.5067779428123944,0.72719918233109404,-0.014116843993847314,
0.039105000000000001,-0.22285290281043454,-38.553156179572497,-1.582155698625423,-0.72191260948069824,-63.316042594106477,0.0076949881306315974,2.5803553600974851,0.82530101142401113,-0.014467848005306434,
0.040536999999999997,-0.22284532512798461,-40.616115403230872,-1.582163276307873,-0.81080857377255378,-65.35841778645262,0.0084739317784642745,2.6539917266029511,0.92875230937066999,-0.014829376885371105,
0.041958000000000002,-0.22283774744553467,-42.679074626889246,-1.582170853990323,-0.90393444129750078,-67.412561662571804,0.0092511912281457009,2.7278332807620513,1.0377178628653596,-0.015203387857883105,
0.042054000000000001,-0.25495942212688422,-38.119186856774796,-1.8730534606444342,-0.90392737665446343,-69.335850294951612,0.0092441265851083577,2.8122633433928939,1.0377181749722815,-0.015741764812574097,
0.043403999999999998,-0.25495184444443431,-40.182146080433171,-1.8730610383268842,-1.0097312829985314,-71.41058661021863,0.01010128919086979,2.8858070715028212,1.1614430608222146,-0.016069342691904197,
0.044833999999999999,-0.25494426676198439,-42.245105304091545,-1.8730686160093342,-1.120158601772667,-73.500232436044982,0.01100728927997135,2.9595512851514334,1.2913583218370481,-0.016423761012813749,
0.046022,-0.28697886909994708,-37.777778553811487,-2.167638345824102,-1.1201515371296298,-75.42352106842479,0.011000224636934007,3.0439813477822759,1.29135863394397,-0.016962137967504742,
