time,ax,ay,az,fx,fy,fz,tx,ty,tz,
0.0020690000000000001,-9.8848351236597445,-0.1033845021896892,-0.071852006475628463,-9.112258957266107,0.10980208442072042,-0.30947498222157888,-0.016659730978985984,-0.39349737032941751,-0.0017727503195807646,
0.0035260000000000001,-9.8848351236597445,-0.1033845021896892,-0.071852006475628463,-9.1129174782674767,0.11436631113617592,-0.30209172978931653,-0.016154717499533251,-0.39324607292023905,-0.0016750863769095792,
0.003993,-9.8252140400768226,-0.1201266312600001,-0.088454754938048274,-9.1129174782674767,0.11436631113617592,-0.30209172978931653,-0.016154717499533251,-0.39324607292023905,-0.0016750863769095792,
0.0049719999999999999,-9.825097846212838,1.9427219186364753,-0.088465858529795369,-9.1098311659017295,1.3713761929351527,-0.30721417553658287,-0.071133741292547639,-0.39293048476882092,-0.0014990335336142495,
0.0063879999999999996,-9.8249816523488533,4.0055704685329507,-0.088476962121542463,-9.108239135644272,2.4355399828969868,-0.3079596456624209,-0.11706207758670083,-0.39279851671281119,-0.0014788651605886587,
0.0078250000000000004,-9.8248654584848687,6.0684190184294255,-0.088488065713289557,-9.1066227791949181,3.4011546802795913,-0.3083573509876758,-0.15757137782998237,-0.39265080060253338,-0.0013958339857263204,
0.0079050000000000006,-9.8458661528437705,3.5927640711719437,-0.08855882535323728,-9.1065144521297743,5.3243399637588187,-0.30836770282094195,-0.24199689340007799,-0.39264604227725519,-0.00085749223614255132,
0.0092630000000000004,-9.8457499589797859,5.6556126210684194,-0.088569928944984375,-9.1053837979612009,5.826870178025719,-0.30739096579659136,-0.2605793126191554,-0.39249618166711669,-0.0011819520615346875,
0.010697999999999999,-9.8456337651158012,7.7184611709648951,-0.088581032536731469,-9.106460638628171,6.3646120441089966,-0.30766906855443044,-0.28043913443167651,-0.39259323114305705,-0.0010426245493458575,
0.011875,-9.8529749616797719,5.4811653813018975,-0.081084577804050539,-9.1063523115630272,8.2877973275882244,-0.30767942038769658,-0.36486465000177215,-0.39258847281777887,-0.00050428279976208836,
0.012113000000000001,-9.8528587678157873,7.5440139311983732,-0.081095681395797634,-9.1115943223141329,8.5045278445283667,-0.30770099535472756,-0.36854449501526376,-0.39272609750944987,-0.00035788563087967837,
0.013556,-9.8527425739518026,9.6068624810948489,-0.081106784987544728,-9.1143238679349814,8.7639537117648274,-0.30715602572833994,-0.37459037507714377,-0.3927559792576335,-0.0011629491820769602,
0.014962,-9.8527425739518026,9.6068624810948489,-0.081106846862686988,-9.116354768568808,7.4236103358950167,-0.30578695475624412,-0.31185779409608522,-0.3927071688391871,-0.0013983802729609991,
0.015824999999999999,-9.8559669359846769,5.8033704987618249,-0.095676655179094475,-9.116354768568808,7.4236103358950167,-0.3057870124421867,-0.31185779409922298,-0.39270716882303935,-0.0013983802729609991,
0.016424999999999999,-9.8559669359846769,5.8033704987618249,-0.095676717054236735,-9.119950601521932,6.3202070004307718,-0.30537023313089345,-0.26087607205507346,-0.39267551211326451,-0.0014304848909948401,
0.017842,-9.8559669359846769,5.8033704987618249,-0.095676778929378994,-9.1234888710929472,5.403010418708118,-0.30285124680690551,-0.2192374215251176,-0.39287403800226112,-0.0010031649228138977,
0.019273999999999999,-9.8559669359846769,5.8033704987618249,-0.095676840804521254,-9.1282767470996156,4.63441183324126,-0.30332831932486948,-0.18493468709444305,-0.39296129354151166,-0.0011775484217664413,
0.019748999999999999,-9.8481454486287223,3.5713150542312566,-0.10465943856174632,-9.1282767470996156,4.63441183324126,-0.30332837701081206,-0.18493468709758079,-0.39296129352536391,-0.0011775484217664413,
0.020695999999999999,-9.8481454486287223,3.5713150542312566,-0.10465950043688858,-9.1315289462993281,3.9868880691785087,-0.30254043683784448,-0.15665152965234364,-0.39307935642895775,-0.0011814857682551781,
0.022145999999999999,-9.8481454486287223,3.5713150542312566,-0.10465956231203084,-9.1339305769107373,3.4344996581968594,-0.30131002448652811,-0.13312825691736621,-0.39328696628783916,-0.0013304250278662838,
0.02358,-9.8481454486287223,3.5713150542312566,-0.1046596241871731,-9.1397932082299054,2.961378106839426,-0.29805912379115984,-0.11346287069239483,-0.39330056787053463,-0.0014248688077502319,
0.023694,-9.8428235369825323,2.2019487326419527,-0.098310593457631393,-9.1397932082299054,2.961378106839426,-0.29805918147710242,-0.11346287069553258,-0.39330056785438688,-0.0014248688077502319,
0.024986999999999999,-9.8428235369825323,2.2019487326419527,-0.098310346163347231,-9.1429214398604248,2.5587818860314999,-0.29512545260433143,-0.097244244215157177,-0.39355224826442881,-0.0011996064490983162,
0.026417,-9.8428235369825323,2.2019487326419527,-0.09831009886906307,-9.1468887270906247,2.2149600338470599,-0.29402122165777617,-0.083705087614379503,-0.39367494269027703,-0.0013172690044984533,
0.027709000000000001,-9.8378214174972545,1.3402813984041924,-0.092271829549696163,-9.1468887270906247,2.2149600338470599,-0.2940209911063244,-0.083705087601838951,-0.39367494275481413,-0.0013172690044984533,
0.027897000000000002,-9.8378214174972545,1.3402813984041924,-0.092271582255412002,-9.1504445740312672,1.9209902696904575,-0.29255372578861782,-0.072361826151623759,-0.39380010906457863,-0.0013666568964373512,
0.029302000000000002,-9.8378214174972545,1.3402813984041924,-0.092271334961127841,-9.1527407656980948,1.6675373655714889,-0.28985953503437684,-0.06311604854396452,-0.39391934989323668,-0.0013814478100476924,
0.030745999999999999,-9.8378214174972545,1.3402813984041924,-0.092271087666843679,-9.1557451693492293,1.4495973290912008,-0.28913265144224043,-0.055171748576408289,-0.39395813623216985,-0.0011798229210814631,
0.031656999999999998,-9.8491583281776869,0.76610663825900083,-0.087666507619974188,-9.1557451693492293,1.4495973290912008,-0.28913242089078867,-0.055171748563867737,-0.39395813629670695,-0.0011798229210814631,
0.032192999999999999,-9.8491583281776869,0.76610663825900083,-0.087666260325690026,-9.1587413368660524,1.262035351558473,-0.28718087411929261,-0.048643783544657537,-0.39411126714287315,-0.0011512292553290443,
0.033644,-9.8491583281776869,0.76610663825900083,-0.087666013031405865,-9.1608011550724289,1.1005438393773224,-0.28619407725450724,-0.043084139393655373,-0.39418946902350893,-0.00093055074056068053,
0.035008999999999998,-9.8491583281776869,0.76610663825900083,-0.087665765737121704,-9.1629651291879135,0.96174187985752613,-0.28405036880442452,-0.038562604071853517,-0.39433353199383592,-0.00082072294684861933,
0.035652999999999997,-9.8576586048968284,0.40343744332519016,-0.093305831568456177,-9.1629651291879135,0.96174187985752613,-0.28405054176609301,-0.038562604081261546,-0.39433353194541965,-0.00082072294684861933,
0.036468,-9.8576586048968284,0.40343744332519016,-0.093306017090740517,-9.1660639123548844,0.84433480599721267,-0.28372901873664275,-0.03469644259634428,-0.3944355226424181,-0.0011429319825235575,
0.037936999999999999,-9.8576586048968284,0.40343744332519016,-0.093306202613024858,-9.1667103678767905,0.74208585947520544,-0.282604605021748,-0.031437716553581269,-0.3944625147503536,-0.00099784124244573923,
0.039379999999999998,-9.8576586048968284,0.40343744332519016,-0.093306388135309198,-9.1669147074002328,0.65448962201274308,-0.28116268349171075,-0.028749879432733914,-0.39450583026497044,-0.00085880547636903387,
