time,fx,fy,fz,tx,ty,tz,
0.0018600000000000001,-0.097631394783077141,-0.88146873898373501,0.30410881794790812,0.037243486693517916,-0.0013095023875065448,0.0070279631588250468,
0.0032910000000000001,-0.090042002838677249,-1.3679004966158037,0.30336340818888968,0.058618683826549153,-0.0011488307984930946,0.0075024337092639186,
0.0047070000000000002,-0.089833353036478769,-1.8509848311706418,0.30295498798253073,0.079697468377684627,-0.0013191005687356872,0.0075125863227469419,
0.0061440000000000002,-0.094250453784175292,-2.337016646387378,0.29909000879877273,0.10138656397833294,-0.0012911218237566802,0.0072980395980937474,
0.0065830000000000003,-0.094267824803559108,2.4447450926636489,0.2561323371310652,-0.10852934724265666,-0.0012798594642887129,0.0086365752012985859,
0.0076,-0.10244427841538162,1.7563055899725546,0.25372513559279941,-0.078244390916337614,-0.0017286417901982709,0.0082988663085028745,
0.0090209999999999995,-0.10530036899679374,1.128430202508393,0.25341100459804744,-0.050410068312449985,-0.0018250270712488748,0.0081142702156678011,
0.010447,-0.10668040420293146,0.67771420908305791,0.25105740235313723,-0.030401478247095742,-0.001977758665098861,0.0079794793662624208,
0.010529,-0.14678147783017259,1.6489341773676056,0.25572326562923448,-0.073036609983814144,-0.0037394535360563141,0.0082535293633380826,
0.011906,-0.14680031093269186,1.3082416557216741,0.2594784564506063,-0.05783705346756602,-0.0036213695538531154,0.0081370841633480132,
0.013346,-0.14916834089121345,1.0381963716671598,0.26166863934342455,-0.045890636937976161,-0.0038350293752698605,0.0080888562561163037,
0.014463,-0.14467097521613326,1.3801781857684672,0.26326943550450793,-0.060903139149039644,-0.0036380485478325064,0.0081843408872128535,
0.014782,-0.14742764390475926,1.1621285342826178,0.26421387380089584,-0.051239700038845856,-0.00374637064482225,0.0080386781699406471,
0.016187,-0.14895498048496592,0.98329022004204159,0.26507179507401379,-0.043214139289943873,-0.0039572786101261803,0.0080792499800270996,
0.017631000000000001,-0.15057322562770636,0.83179615413006214,0.26509414387087049,-0.036482879349992073,-0.0039105307402336753,0.0080007560398028706,
0.018404,-0.1482906671443267,1.0076976471902577,0.27716011330341989,-0.044204086483877324,-0.0038137067415782155,0.0080498711085209528,
0.019039,-0.15065260882475862,0.87837068694918974,0.27717909452315093,-0.038470049100975817,-0.0039230712670687007,0.007955534002287129,
0.020483000000000001,-0.15173688208124148,0.76647623868970582,0.27723837916541028,-0.033522130456707239,-0.0039375412406401078,0.0080353947613546559,
0.021916000000000001,-0.15246800569589603,0.66892303074448123,0.27681404284203881,-0.02908981974383671,-0.0040600848542138857,0.0081240305788763938,
0.022335000000000001,-0.15821578671977043,0.77119146348340928,0.26404856453453318,-0.033579974989784343,-0.004308832134079732,0.0081529707132017969,
0.023328999999999999,-0.16005581541064018,0.68501416434228968,0.26749221722610106,-0.029611422604032454,-0.0043373000708619158,0.0081313285473688917,
0.024771999999999999,-0.16246417844861583,0.60983621212846473,0.26828196212341099,-0.026132790197008652,-0.004495492503533649,0.0081396703083559951,
0.026239999999999999,-0.16251720365898947,0.54106052523632298,0.2685736815265557,-0.023037114766674045,-0.0045266242300836534,0.0082504491442044799,
0.02631,-0.15944286473821556,0.624695911239179,0.25996911838573095,-0.026709075400585244,-0.0043892558260935632,0.0082736935549497844,
0.027675000000000002,-0.15920835701368041,0.5624010397790663,0.25935467910609089,-0.023947437934114923,-0.0043305071368296977,0.0082003716620795367,
0.029064,-0.15972295899147682,0.50674598346682087,0.26001537314432449,-0.021462848732160415,-0.0043874212902210719,0.0082656519992966408,
0.030227,-0.15748978798246505,0.56774621642099576,0.26191008105074426,-0.02414058234578868,-0.0042899181517497831,0.008282606019063464,
0.030506999999999999,-0.15893388753527837,0.51607313154833168,0.2613717693437127,-0.021828494230484698,-0.0043284761770899238,0.0082163329009212714,
0.031935999999999999,-0.16004242220353682,0.46904569821035724,0.26197183808479269,-0.01970476589103896,-0.0043890553195881643,0.0082112116459066922,
0.033371999999999999,-0.15989997794322086,0.42558515490465998,0.26179842395326436,-0.01783991745671647,-0.0043568257288245094,0.0081627371155269836,
0.034148999999999999,-0.15586645578706992,0.45661610018998727,0.26353720413979709,-0.019202043959529524,-0.004180245697753493,0.0081712040546173155,
0.034789,-0.1549239640903437,0.41849206823837054,0.26600049655861491,-0.017422855226821982,-0.0041140242016012851,0.008042015876014233,
0.036228000000000003,-0.15484199029802248,0.3818654461728041,0.26541610207986593,-0.015859212456408645,-0.0041028658964774034,0.0080035958123552235,
0.037664000000000003,-0.15440438911448062,0.34892759370337528,0.26554400326137206,-0.014393711721988264,-0.0040919707019321794,0.0082025580737941362,
0.038102999999999998,-0.15368875031871987,0.37651462247104273,0.26691224648389655,-0.015604674597165984,-0.0040609380271861562,0.0082102414465830172,
0.039105000000000001,-0.15342325146655433,0.34592793445489378,0.26639538596411461,-0.014305392973701139,-0.0040954910234604625,0.0081978417223202704,
0.040536999999999997,-0.15441897212596878,0.31700675096118414,0.2656592950491109,-0.013032553700475335,-0.0041444821236103491,0.008267875347105616,
0.041958000000000002,-0.15317428878790906,0.28946602587065029,0.26462512877762745,-0.011905886665423171,-0.00411326900970993,0.0080831493232649231,
0.042054000000000001,-0.15259276364180963,0.31144568541464374,0.26471900392164421,-0.012870762110559153,-0.0040877670349870887,0.0080892703481605984,
0.043403999999999998,-0.15034797241042064,0.28714131434117535,0.26457241864314102,-0.011765121795003563,-0.003977881648186854,0.0079984873379358168,
0.044833999999999999,-0.1491198846166828,0.26326178353213864,0.26392528315692776,-0.010822918746553993,-0.0039252579244736796,0.0080427051744244391,
0.046022,-0.15393189657237727,0.2837822733005827,0.26281977519043659,-0.011723803636894684,-0.0041361899877841446,0.0080487111157889688,
0.046273000000000002,-0.15226804331086186,0.26303246674719721,0.26220111974498816,-0.010800123164963454,-0.0040198188318569805,0.0080438330084804787,
0.047688000000000001,-0.15152939216737593,0.24281209104749063,0.26112756161019512,-0.010051576241691014,-0.0039973738672927639,0.0081100695019501508,
0.049147999999999997,-0.14933192745546009,0.22446567937764661,0.26085232119915924,-0.0091943740171061446,-0.0039237283942525902,0.008122032395334905,
