time,fx,fy,fz,tx,ty,tz,
0.001436,-0.10290550008950028,-1.8739695517945905,0.29569727725242256,0.080346133161948718,-0.0026517647881560413,0.007732861331879266,
0.0028969999999999998,-0.10923395121672463,-2.8541883823289327,0.27803114183364208,0.12330678029673384,-0.0030190144360954241,0.0072077498495078576,
0.0043239999999999997,-0.11291640121669744,-3.8528738980905275,0.28195386727447741,0.16764859691812933,-0.0030334407576369515,0.0067510181518524639,
0.0052040000000000003,-0.11516683128537331,3.8256271832905688,0.26214204125807855,-0.16942941961299712,-0.0031266860987167466,0.0089005449819933441,
0.0057489999999999998,-0.12019639147996308,2.2850802847356793,0.2567295015722299,-0.10000339489484561,-0.0035614561371356546,0.0083116380983175916,
0.0071799999999999998,-0.12643712607718527,0.9081055396907618,0.25778405420007378,-0.037449674554222157,-0.0038689004190450849,0.0074106423415822506,
0.0085979999999999997,-0.13450629503483746,-0.41896468432290224,0.25608856053964291,0.023323650901071663,-0.0042584029804791368,0.0068519339684680429,
0.0091409999999999998,-0.13337408248196425,3.8023253277638167,0.25603577864736493,-0.16198589355485951,-0.0042086854396357065,0.008033516992957325,
0.010023000000000001,-0.1370881119884988,2.4912317882029553,0.26017979776887235,-0.10116550916829561,-0.004377755267202188,0.0072882365097694064,
0.011448,-0.14780742294176008,1.4994829431266936,0.27292010833673952,-0.05599767062460953,-0.0046590076387016954,0.0070869847292291096,
0.012886,-0.1664990393043464,0.68887295748565336,0.27985894912800302,-0.017909559937295511,-0.005682048730796474,0.0066393838199081028,
0.013103999999999999,-0.16610628838527575,2.195901128738809,0.28061016162823338,-0.084066238650131894,-0.0056650177221800324,0.0070612173186724182,
0.014319,-0.17829504886872094,1.5523819495701414,0.28753402226405916,-0.054794094135146104,-0.0063208449806537725,0.0067844674606897474,
0.015737999999999999,-0.17634003191804659,1.0316861524990124,0.29527963591170731,-0.031924262277903431,-0.0059652822045843101,0.007009828958900597,
0.017070999999999999,-0.16041794205401771,1.7829390614719887,0.26742594151480403,-0.064904874202501933,-0.0052585247126610835,0.0072192573682348165,
0.017180000000000001,-0.15446520394058894,1.3295653395847826,0.25522227455854596,-0.043956127575054446,-0.0048082760348794329,0.0072604424514486092,
0.018627000000000001,-0.15357413841543632,0.98989136198620065,0.2609915427907647,-0.029506970140425116,-0.0046965540917487947,0.0076162319250748034,
0.020055,-0.16503566170687201,0.69939160005866352,0.26249539089528318,-0.018371544328644102,-0.0053526665377703897,0.0081380734412557741,
0.020967,-0.16310359564220178,1.1614990234917553,0.24532989302640279,-0.038658436712976238,-0.0052630461151737529,0.0082673237698325085,
0.021492000000000001,-0.17916051238904274,0.87011741874666981,0.24756342895250633,-0.025198275622688296,-0.0058724066567683031,0.0075402751506034203,
0.022911999999999998,-0.19092816689563108,0.65086747326743621,0.25518937211744308,-0.016984480519158608,-0.0067332436882895919,0.0076590604564079146,
