time,ax,ay,az,fx,fy,fz,tx,ty,tz,
0.001436,-9.7555174717599016,2.0794419166054876,-0.17241878294212526,-9.1979346215219415,0.064685659741036794,0.13495194964883495,-0.0047672365704327507,-0.40186757998187589,0.0087702518986421396,
0.0028969999999999998,-9.7555250498600579,4.1425176654006641,-0.17239480040862204,-9.2042701376810108,1.0078639292918614,0.11730817304815393,-0.046241401720085652,-0.40223514603498656,0.0087835477352239677,
0.0043239999999999997,-9.7555326279602141,6.2055934141958407,-0.17237081787511882,-9.2079596527128302,1.9325755136154332,0.12125325730708877,-0.086334397383128203,-0.40224988876169943,0.0088652233565218105,
0.0052040000000000003,-9.7531263479450399,0.032549140041291835,-0.15109625854082287,-9.2079667177446751,3.8559726137006001,0.12127561612518828,-0.17076920966756626,-0.40225020516687071,0.0094036306754750471,
0.0057489999999999998,-9.7531339260451961,2.0956248888364688,-0.15107227600731965,-9.2130033429711116,4.2388228152308773,0.11588543525743912,-0.1857779972338528,-0.40268529161046096,0.009353131110752531,
0.0071799999999999998,-9.7531415041453524,4.1587006376316458,-0.15104829347381643,-9.2192511426001786,4.7852451702711267,0.11696234670338251,-0.2076590891776674,-0.40299305229754168,0.0089905426729704266,
0.0085979999999999997,-9.7531490822455087,6.2217763864268232,-0.15102431094031321,-9.2273273765896757,5.3815720463426304,0.11528921186105111,-0.23132057600681163,-0.40338287126414712,0.0089702416188094554,
0.0091409999999999998,-9.7543710950873042,3.7570086378070435,-0.1509437134509439,-9.2273344416215206,7.3049691464277977,0.11531157067915061,-0.31575538829124972,-0.40338318766931841,0.0095086489377626919,
0.010023000000000001,-9.7543710950873042,3.7570086378070435,-0.15095082167528259,-9.2310484711280552,5.9938756068669363,0.11944896283211957,-0.25493500426515131,-0.40355225564183073,0.0087633684545747742,
0.011448,-9.7543710950873042,3.7570086378070435,-0.15095792989962128,-9.2417677820813164,5.0021267617906746,0.1321826464314482,-0.20976716608193072,-0.40383350615827607,0.0085621166740344774,
0.012886,-9.7543710950873042,3.7570086378070435,-0.15096503812395998,-9.2604593984439028,4.1915167761496344,0.13911486025417322,-0.17167905575508219,-0.40485654539531662,0.0081145157647134706,
0.013103999999999999,-9.754792367894888,2.140538865274964,-0.1517779125061807,-9.2604593984439028,4.1915167761496344,0.13910823328563474,-0.17167905611554768,-0.40485654354026246,0.0081145157647134706,
0.014319,-9.754792367894888,2.140538865274964,-0.15178502073051939,-9.2726481589273479,3.5479975969809665,0.14602546695292204,-0.14240691196102739,-0.40551236894368203,0.0078377659067307998,
0.015737999999999999,-9.754792367894888,2.140538865274964,-0.15179212895485808,-9.2706931419766736,3.0273017999098375,0.15376445363203167,-0.11953708046425021,-0.40515680431255841,0.0080631274049416495,
0.017070999999999999,-9.7718707327666881,1.3347293641348461,-0.12192278502999745,-9.2706931419766736,3.0273017999098375,0.15375782666349319,-0.11953708082471572,-0.40515680245750424,0.0080631274049416495,
0.017180000000000001,-9.7718707327666881,1.3347293641348461,-0.12192989325433615,-9.2647404038632448,2.5739280780226315,0.14154753273869658,-0.09858833455773372,-0.40470655192466842,0.0081043124881554421,
0.018627000000000001,-9.7718707327666881,1.3347293641348461,-0.12193700147867484,-9.2638493383380922,2.2342541004240495,0.14731017400237686,-0.084139177483569888,-0.40459482812648362,0.0084601019617816364,
0.020055,-9.7718707327666881,1.3347293641348461,-0.12194176780257727,-9.2753108616295279,1.9437543384965124,0.14880957848257498,-0.073003751913494147,-0.40525093932862366,0.0089819434779626079,
0.020967,-9.773943107027268,0.83906332690268992,-0.10353446395765488,-9.2753108616295279,1.9437543384965124,0.14880513485825464,-0.073003752155199428,-0.40525093808474211,0.0089819434779626079,
0.021492000000000001,-9.773943107027268,0.83906332690268992,-0.10353923028155732,-9.2913677783763688,1.6523727337514269,0.15103422716003784,-0.059543591306616767,-0.4058602973824551,0.0082548948587335188,
0.022911999999999998,-9.773943107027268,0.83906332690268992,-0.10354399660545975,-9.3031354328829572,1.4331227882721933,0.15865572670065428,-0.051329796444792353,-0.40672113317009484,0.0083736801645380131,
0.024362999999999999,-9.773943107027268,0.83906332690268992,-0.10354876292936219,-9.3032697454090574,1.2276627274359824,0.16455041872403922,-0.04271361270469104,-0.40648493630959354,0.0086282409464138576,
0.024902000000000001,-9.7753534169272047,0.53469882913215838,-0.094439744396408024,-9.3032697454090574,1.2276627274359824,0.16454597509971888,-0.042713612946396314,-0.40648493506571198,0.0086282409464138576,
0.025808000000000001,-9.7753534169272047,0.53469882913215838,-0.094444510720310459,-9.30156110138096,1.0572657566918107,0.16183363575484844,-0.035933593253542416,-0.40629228293387176,0.0085123838971301463,
0.027241000000000001,-9.7753534169272047,0.53469882913215838,-0.094449277044212895,-9.3082275817533962,0.94602624743846153,0.16005233455220422,-0.033158133063837587,-0.40676120315626091,0.008260245293862668,
0.028642999999999998,-9.7753534169272047,0.53469882913215838,-0.094454043368115331,-9.3217701770583261,0.82762881600507465,0.15928379644057419,-0.028586829649585605,-0.4074836171259601,0.0087658017340414441,
0.028843000000000001,-9.8158462786972347,0.36467210864972827,-0.08594446782707342,-9.3217701770583261,0.82762881600507465,0.15927935281625386,-0.028586829891290879,-0.40748361588207854,0.0087658017340414441,
0.030075999999999999,-9.8158462786972347,0.36467210864972827,-0.085971348466234776,-9.3288977187730779,0.73125648913446362,0.15929687773115878,-0.025611453196377133,-0.40777251272974141,0.0087715165581341934,
0.031517999999999997,-9.8158462786972347,0.36467210864972827,-0.085998229105396132,-9.3288371652200262,0.63387845750577954,0.16071048929645856,-0.02203866933255251,-0.40803264356262808,0.0088273062044536051,
0.032799000000000002,-9.8618563175821148,0.25928904871952763,-0.07950821289547412,-9.3288371652200262,0.63387845750577954,0.16068542858628271,-0.022038670695697867,-0.40803263654750876,0.0088273062044536051,
0.032983999999999999,-9.8618563175821148,0.25928904871952763,-0.079535093534635476,-9.3232819484401777,0.53846186551694275,0.15955894608682555,-0.017805767830875271,-0.40756080000989137,0.0091198140683478104,
0.034370999999999999,-9.8618563175821148,0.25928904871952763,-0.079561974173796832,-9.3230388837221998,0.49235604972144598,0.15980132825051185,-0.017322025757845066,-0.40730908189674897,0.0086288611652810543,
0.035809000000000001,-9.8618563175821148,0.25928904871952763,-0.079588854812958187,-9.3246156531363837,0.44928312761395217,0.15644010937255703,-0.016309841002669159,-0.40746599142798445,0.0081424477720416846,
0.036727000000000003,-9.8962950025112431,0.19287846667484043,-0.079934111526365578,-9.3246156531363837,0.44928312761395217,0.15641504866238118,-0.016309842365814516,-0.40746598441286513,0.0081424477720416846,
